Strategy,SL,RR,Total Net Profit,Gross Profit,Gross Loss,Profit Factor,Profit Trade (%),Loss Trade (%),Total Trade,Expected Payoff,Max Consecutive Wins,Avg Consecutive Wins,Max Consecutive Loss,Avg Consecutive Loss,Max Draw Down (%),Max Draw Down (Time)
EMA_Stocastic_Strategy_8_40_10_3,0.2,1,-27.297796020849773,42.48761160271308,69.78540762356283,0.6088323196720465,0.36363636363636365,0.6363636363636364,11,-2.4816178200772523,2,1.3333333333333333,3,2.3333333333333335,3.969213998608027,
EMA_Stocastic_Strategy_8_40_10_3,0.2,2,-21.008339357950376,39.23754886991051,60.24588822786109,0.6512900718055122,0.25,0.75,8,-2.626042419743797,1,1.0,3,3.0,3.9690247610979825,
EMA_Stocastic_Strategy_8_40_10_3,0.2,3,-11.191525508919199,29.369749819261486,40.56127532818068,0.7240834905123489,0.2,0.8,5,-2.2383051017838396,1,1.0,0,4.0,3.9403989999999935,
EMA_Stocastic_Strategy_8_50_10_3,0.05,1,-78.02196698347609,331.88722531000707,409.9091922934829,0.8096603627087865,0.4533333333333333,0.5466666666666666,75,-1.0402928931130146,5,2.0,5,2.5625,14.062945127424248,
EMA_Stocastic_Strategy_8_50_10_3,0.05,2,-117.86796325523824,212.1161878268988,329.984151082137,0.6428071988648344,0.24444444444444444,0.7555555555555555,45,-2.6192880723386276,3,1.5714285714285714,8,4.857142857142857,13.383958084580922,
EMA_Stocastic_Strategy_8_50_10_3,0.05,3,-129.10926453931756,199.90700337766648,329.0162679169843,0.6075900278222899,0.17073170731707318,0.8292682926829268,41,-3.1490064521784773,2,1.1666666666666667,8,5.666666666666667,15.15622871694266,
EMA_Stocastic_Strategy_8_50_10_3,0.1,1,-80.7852860666768,113.8504775569582,194.63576362363517,0.5849412021580448,0.3548387096774194,0.6451612903225806,31,-2.6059769698928,4,2.2,5,4.0,9.652190020277725,
EMA_Stocastic_Strategy_8_50_10_3,0.1,2,-80.36298380200094,114.40963012111995,194.7726139231208,0.5874010099093236,0.23076923076923078,0.7692307692307693,26,-3.0908839923846516,2,1.2,5,4.0,9.69646513947972,
EMA_Stocastic_Strategy_8_50_10_3,0.1,3,-61.83537486877958,56.61275296383427,118.44812783261385,0.4779539702293745,0.14285714285714285,0.8571428571428571,14,-4.416812490627113,1,1.0,6,6.0,8.702358213238684,
EMA_Stocastic_Strategy_8_50_10_3,0.15,1,-45.65273438759266,53.42570969930812,99.07844408690082,0.5392263694860702,0.3333333333333333,0.6666666666666666,15,-3.0435156258395106,2,1.25,3,2.5,5.889638617371727,
EMA_Stocastic_Strategy_8_50_10_3,0.15,2,-40.83578661341426,38.665562382448826,79.50134899586324,0.48635102260290886,0.2,0.8,10,-4.083578661341425,1,1.0,4,4.0,5.88004116835214,
EMA_Stocastic_Strategy_8_50_10_3,0.15,3,-32.00225178202993,58.42203908628012,90.42429086831031,0.646087887726576,0.18181818181818182,0.8181818181818182,11,-2.9092956165481754,1,1.0,4,4.5,5.907723509184974,
EMA_Stocastic_Strategy_8_50_10_3,0.2,1,-27.297795371553775,42.487612298592104,69.78540767014584,0.6088323292373382,0.36363636363636365,0.6363636363636364,11,-2.481617761050343,2,1.3333333333333333,3,2.3333333333333335,3.9692139986080344,
EMA_Stocastic_Strategy_8_50_10_3,0.2,2,-21.008339345480067,39.237548883148435,60.24588822862849,0.6512900720169478,0.25,0.75,8,-2.6260424181850084,1,1.0,3,3.0,3.969024761097998,
EMA_Stocastic_Strategy_8_50_10_3,0.2,3,-11.191525508559721,29.3697498196356,40.56127532819543,0.724083490521309,0.2,0.8,5,-2.238305101711944,1,1.0,0,4.0,3.9403989999999967,
EMA_Stocastic_Strategy_9_20_10_3,0.05,1,-105.67398801419972,354.32681187246885,460.0007998866685,0.7702743385658573,0.44047619047619047,0.5595238095238095,84,-1.258023666835711,5,2.0555555555555554,6,2.611111111111111,13.255639416223246,
EMA_Stocastic_Strategy_9_20_10_3,0.05,2,-136.1493841964758,228.08143111855847,364.23081531503476,0.6262002596383385,0.24,0.76,50,-2.722987683929516,3,1.7142857142857142,9,5.428571428571429,15.132915248736744,
EMA_Stocastic_Strategy_9_20_10_3,0.05,3,-155.42708923058535,195.84085149899104,351.2679407295766,0.5575255489932656,0.1590909090909091,0.8409090909090909,44,-3.532433846149667,2,1.1666666666666667,8,6.166666666666667,17.67617356782075,
EMA_Stocastic_Strategy_9_20_10_3,0.1,1,-71.88783285554234,103.99513894729482,175.8829718028372,0.5912746292681033,0.35714285714285715,0.6428571428571429,28,-2.567422601983655,3,2.0,4,3.6,8.730458924960923,
EMA_Stocastic_Strategy_9_20_10_3,0.1,2,-70.91140354217816,115.1813082448411,186.09271178701945,0.6189458315630573,0.24,0.76,25,-2.8364561416871266,2,1.2,4,3.8,8.784308221696655,
EMA_Stocastic_Strategy_9_20_10_3,0.1,3,-42.52270459352678,57.197558000370904,99.7202625938976,0.5735800980920313,0.16666666666666666,0.8333333333333334,12,-3.5435587161272317,1,1.0,5,5.0,6.848646274093144,
EMA_Stocastic_Strategy_9_20_10_3,0.15,1,-55.020812339957956,62.975592835200565,117.99640517515847,0.533707723906649,0.3333333333333333,0.6666666666666666,18,-3.056711796664331,3,1.5,4,3.0,6.840059156974896,
EMA_Stocastic_Strategy_9_20_10_3,0.15,2,-50.60200992329942,38.27885107313176,88.88086099643127,0.43067597055195866,0.18181818181818182,0.8181818181818182,11,-4.600182720299947,1,1.0,5,4.5,6.821240756668624,
EMA_Stocastic_Strategy_9_20_10_3,0.15,3,-41.95515034084167,57.82422243706321,99.77937277790465,0.5795208050242217,0.16666666666666666,0.8333333333333334,12,-3.4962625284034723,1,1.0,5,5.0,6.848646274093148,
EMA_Stocastic_Strategy_9_20_10_3,0.2,1,-27.327966124378918,32.426819291143836,59.75478541552265,0.5426648102851398,0.3333333333333333,0.6666666666666666,9,-3.0364406804865465,1,1.0,3,2.0,3.9596099596039984,
EMA_Stocastic_Strategy_9_20_10_3,0.2,2,-21.008918810843397,39.236933758231416,60.24585256907497,0.6512802472708682,0.25,0.75,8,-2.6261148513554247,1,1.0,3,3.0,3.969024761097981,
EMA_Stocastic_Strategy_9_20_10_3,0.2,3,-11.191542207523412,29.3697324356747,40.561274643198004,0.7240830741644335,0.2,0.8,5,-2.2383084415046826,1,1.0,0,4.0,3.940399000000008,
EMA_Stocastic_Strategy_9_30_10_3,0.05,1,-68.89530647341974,352.2444124953694,421.13971896878917,0.8364074833831437,0.46153846153846156,0.5384615384615384,78,-0.8832731599156377,5,2.0,5,2.3333333333333335,12.335610324485447,
EMA_Stocastic_Strategy_9_30_10_3,0.05,2,-117.70986021338092,211.56000536155318,329.26986557493404,0.6425125026007189,0.24444444444444444,0.7555555555555555,45,-2.615774671408465,3,1.5714285714285714,8,4.857142857142857,13.383958084580922,
EMA_Stocastic_Strategy_9_30_10_3,0.05,3,-120.30832355739494,199.61744127666026,319.9257648340553,0.6239492507901054,0.175,0.825,40,-3.0077080889348737,2,1.1666666666666667,8,5.5,14.299220926204722,
EMA_Stocastic_Strategy_9_30_10_3,0.1,1,-61.86543245486814,105.63812035943053,167.50355281429873,0.6306619685646027,0.37037037037037035,0.6296296296296297,27,-2.2913123131432647,3,2.0,4,3.4,7.808544368647386,
EMA_Stocastic_Strategy_9_30_10_3,0.1,2,-51.86058923070402,116.76797258141968,168.62856181212368,0.6924566711985357,0.2608695652173913,0.7391304347826086,23,-2.254808227421914,2,1.2,4,3.4,6.932260199670108,
EMA_Stocastic_Strategy_9_30_10_3,0.1,3,-32.31345641486689,58.08176366449675,90.39522007936371,0.6425313596615294,0.18181818181818182,0.8181818181818182,11,-2.937586946806081,1,1.0,4,4.5,5.907723509184978,
EMA_Stocastic_Strategy_9_30_10_3,0.15,1,-45.331463026769256,63.627189665441726,108.95865269221093,0.5839571992981353,0.35294117647058826,0.6470588235294118,17,-2.6665566486334855,3,1.5,3,2.75,5.899049653509988,
EMA_Stocastic_Strategy_9_30_10_3,0.15,2,-40.829739003963596,38.672111254460226,79.50185025842373,0.48643032997037283,0.2,0.8,10,-4.082973900396359,1,1.0,4,4.0,5.880041168352157,
EMA_Stocastic_Strategy_9_30_10_3,0.15,3,-32.00208107202809,58.422225742942196,90.4243068149702,0.646089838017648,0.18181818181818182,0.8181818181818182,11,-2.909280097457099,1,1.0,4,4.5,5.907723509184998,
EMA_Stocastic_Strategy_9_30_10_3,0.2,1,-17.472518369459408,42.786412375765025,60.25893074522461,0.7100426749466635,0.4,0.6,10,-1.7472518369459409,2,1.3333333333333333,2,2.0,2.999206059200017,
EMA_Stocastic_Strategy_9_30_10_3,0.2,2,-10.9289223828074,39.63773970650925,50.566662089316694,0.7838709946188753,0.2857142857142857,0.7142857142857143,7,-1.561274626115343,1,1.0,2,2.5,2.999014910199997,
EMA_Stocastic_Strategy_9_30_10_3,0.2,3,-0.9101596737734781,29.67213232851578,30.58229200228925,0.9702389973352769,0.25,0.75,4,-0.22753991844336952,1,1.0,0,3.0,2.9701,
EMA_Stocastic_Strategy_9_40_10_3,0.05,1,-96.34616072130905,329.72276121676623,426.0689219380749,0.773871888418767,0.44155844155844154,0.5584415584415584,77,-1.2512488405364812,5,2.0,6,2.6875,14.922315676150042,
EMA_Stocastic_Strategy_9_40_10_3,0.05,2,-135.73350767988268,210.53216234676347,346.2656700266461,0.608007609678899,0.23404255319148937,0.7659574468085106,47,-2.8879469719123976,3,1.5714285714285714,9,5.142857142857143,15.107617318697757,
EMA_Stocastic_Strategy_9_40_10_3,0.05,3,-138.26835860293318,198.70519330014642,336.9735519030796,0.5896759320663184,0.16666666666666666,0.8333333333333334,42,-3.292103776260314,2,1.1666666666666667,8,5.833333333333333,16.004666429773266,
EMA_Stocastic_Strategy_9_40_10_3,0.1,1,-80.95078688468595,113.64993337246969,194.60072025715587,0.5840159955332465,0.3548387096774194,0.6451612903225806,31,-2.6113157059576113,4,2.2,5,4.0,9.652190020277725,
EMA_Stocastic_Strategy_9_40_10_3,0.1,2,-80.36597286377855,114.40600799720428,194.77198086098286,0.5873843223829036,0.23076923076923078,0.7692307692307693,26,-3.090998956299175,2,1.2,5,4.0,9.6964651394797,
EMA_Stocastic_Strategy_9_40_10_3,0.1,3,-61.83545673706692,56.612660759252854,118.44811749631987,0.47795323349914604,0.14285714285714285,0.8571428571428571,14,-4.416818338361923,1,1.0,6,6.0,8.702358213238668,
EMA_Stocastic_Strategy_9_40_10_3,0.15,1,-45.652735543290646,53.42570842362771,99.07844396691854,0.5392263572636052,0.3333333333333333,0.6666666666666666,15,-3.043515702886043,2,1.25,3,2.5,5.889638617371714,
EMA_Stocastic_Strategy_9_40_10_3,0.15,2,-40.835786635169256,38.6655623588908,79.50134899406007,0.48635102231761745,0.2,0.8,10,-4.083578663516926,1,1.0,4,4.0,5.880041168352149,
EMA_Stocastic_Strategy_9_40_10_3,0.15,3,-32.002251782644294,58.42203908560866,90.42429086825292,0.6460878877195603,0.18181818181818182,0.8181818181818182,11,-2.9092956166040267,1,1.0,4,4.5,5.907723509184987,
EMA_Stocastic_Strategy_9_40_10_3,0.2,1,-27.297795371561506,42.48761229858367,69.78540767014528,0.6088323292372223,0.36363636363636365,0.6363636363636364,11,-2.481617761051046,2,1.3333333333333333,3,2.3333333333333335,3.969213998608021,
EMA_Stocastic_Strategy_9_40_10_3,0.2,2,-21.00833934548018,39.23754888314828,60.24588822862849,0.6512900720169452,0.25,0.75,8,-2.6260424181850226,1,1.0,3,3.0,3.969024761097998,
EMA_Stocastic_Strategy_9_40_10_3,0.2,3,-11.191525508559721,29.369749819635594,40.56127532819543,0.7240834905213088,0.2,0.8,5,-2.238305101711944,1,1.0,0,4.0,3.9403989999999967,
EMA_Stocastic_Strategy_9_50_10_3,0.05,1,-96.27895773627779,319.80816144898625,416.08711918526376,0.7686086559833901,0.44,0.56,75,-1.283719436483704,5,2.0625,5,2.8,15.76466898628715,
EMA_Stocastic_Strategy_9_50_10_3,0.05,2,-135.73236667557842,211.3029864313735,347.0353531069515,0.6088802899751048,0.23404255319148937,0.7659574468085106,47,-2.8879226952250727,3,1.5714285714285714,9,5.142857142857143,15.107617318697782,
EMA_Stocastic_Strategy_9_50_10_3,0.05,3,-146.88564655270977,199.00018449149974,345.88583104420957,0.5753348840301713,0.16279069767441862,0.8372093023255814,43,-3.4159452686676692,2,1.1666666666666667,9,6.0,16.84461976547553,
EMA_Stocastic_Strategy_9_50_10_3,0.1,1,-90.29543252849635,113.27276697863141,203.5681995071276,0.5564364534975679,0.34375,0.65625,32,-2.821732266515511,4,2.2,6,4.2,10.555668120074976,
EMA_Stocastic_Strategy_9_50_10_3,0.1,2,-89.72939633280453,114.01380985189678,203.74320618470122,0.5595956399573824,0.2222222222222222,0.7777777777777778,27,-3.3233109752890564,2,1.2,6,4.2,10.599500488084916,
EMA_Stocastic_Strategy_9_50_10_3,0.1,3,-62.09191428159886,56.3238241255882,118.41573840718706,0.4756447486052218,0.14285714285714285,0.8571428571428571,14,-4.435136734399919,1,1.0,6,6.0,8.70235821323868,
EMA_Stocastic_Strategy_9_50_10_3,0.15,1,-45.65635584012023,53.4217122747476,99.07806811486769,0.5391880694808493,0.3333333333333333,0.6666666666666666,15,-3.043757056008015,2,1.25,3,2.5,5.8896386173717366,
EMA_Stocastic_Strategy_9_50_10_3,0.15,2,-40.83585478360703,38.665488561897135,79.5013433455041,0.48635012862438276,0.2,0.8,10,-4.083585478360703,1,1.0,4,4.0,5.880041168352151,
EMA_Stocastic_Strategy_9_50_10_3,0.15,3,-32.00225370631688,58.42203698223872,90.42429068855544,0.6460878657423952,0.18181818181818182,0.8181818181818182,11,-2.9092957914833524,1,1.0,4,4.5,5.907723509184995,
EMA_Stocastic_Strategy_9_50_10_3,0.2,1,-27.29779539619267,42.48761227218565,69.78540766837816,0.6088323288743651,0.36363636363636365,0.6363636363636364,11,-2.4816177632902425,2,1.3333333333333333,3,2.3333333333333335,3.969213998608044,
EMA_Stocastic_Strategy_9_50_10_3,0.2,2,-21.008339345953118,39.237548882646095,60.24588822859937,0.6512900720089244,0.25,0.75,8,-2.6260424182441398,1,1.0,3,3.0,3.969024761097987,
EMA_Stocastic_Strategy_9_50_10_3,0.2,3,-11.19152550857359,29.369749819621408,40.56127532819486,0.7240834905209693,0.2,0.8,5,-2.238305101714718,1,1.0,0,4.0,3.9403990000000078,
EMA_Stocastic_Strategy_10_20_10_3,0.05,1,-105.67398801419984,354.32681187246874,460.0007998866685,0.770274338565857,0.44047619047619047,0.5595238095238095,84,-1.2580236668357123,5,2.0555555555555554,6,2.611111111111111,13.25563941622324,
EMA_Stocastic_Strategy_10_20_10_3,0.05,2,-136.1493841964758,228.08143111855847,364.23081531503476,0.6262002596383385,0.24,0.76,50,-2.722987683929516,3,1.7142857142857142,9,5.428571428571429,15.132915248736744,
EMA_Stocastic_Strategy_10_20_10_3,0.05,3,-155.42708923058535,195.84085149899104,351.2679407295766,0.5575255489932656,0.1590909090909091,0.8409090909090909,44,-3.532433846149667,2,1.1666666666666667,8,6.166666666666667,17.67617356782075,
EMA_Stocastic_Strategy_10_20_10_3,0.1,1,-71.88783285554234,103.99513894729482,175.8829718028372,0.5912746292681033,0.35714285714285715,0.6428571428571429,28,-2.567422601983655,3,2.0,4,3.6,8.730458924960923,
EMA_Stocastic_Strategy_10_20_10_3,0.1,2,-70.91140354217816,115.1813082448411,186.09271178701945,0.6189458315630573,0.24,0.76,25,-2.8364561416871266,2,1.2,4,3.8,8.784308221696655,
EMA_Stocastic_Strategy_10_20_10_3,0.1,3,-42.52270459352678,57.197558000370904,99.7202625938976,0.5735800980920313,0.16666666666666666,0.8333333333333334,12,-3.5435587161272317,1,1.0,5,5.0,6.848646274093144,
EMA_Stocastic_Strategy_10_20_10_3,0.15,1,-55.020812339957956,62.975592835200565,117.99640517515847,0.533707723906649,0.3333333333333333,0.6666666666666666,18,-3.056711796664331,3,1.5,4,3.0,6.840059156974896,
EMA_Stocastic_Strategy_10_20_10_3,0.15,2,-50.60200992329942,38.27885107313176,88.88086099643127,0.43067597055195866,0.18181818181818182,0.8181818181818182,11,-4.600182720299947,1,1.0,5,4.5,6.821240756668624,
EMA_Stocastic_Strategy_10_20_10_3,0.15,3,-41.95515034084167,57.82422243706321,99.77937277790465,0.5795208050242217,0.16666666666666666,0.8333333333333334,12,-3.4962625284034723,1,1.0,5,5.0,6.848646274093148,
EMA_Stocastic_Strategy_10_20_10_3,0.2,1,-27.327966124378918,32.426819291143836,59.75478541552265,0.5426648102851398,0.3333333333333333,0.6666666666666666,9,-3.0364406804865465,1,1.0,3,2.0,3.9596099596039984,
EMA_Stocastic_Strategy_10_20_10_3,0.2,2,-21.008918810843397,39.236933758231416,60.24585256907497,0.6512802472708682,0.25,0.75,8,-2.6261148513554247,1,1.0,3,3.0,3.969024761097981,
EMA_Stocastic_Strategy_10_20_10_3,0.2,3,-11.191542207523412,29.3697324356747,40.561274643198004,0.7240830741644335,0.2,0.8,5,-2.2383084415046826,1,1.0,0,4.0,3.940399000000008,
EMA_Stocastic_Strategy_10_30_10_3,0.05,1,-68.89530647341974,352.2444124953694,421.13971896878917,0.8364074833831437,0.46153846153846156,0.5384615384615384,78,-0.8832731599156377,5,2.0,5,2.3333333333333335,12.335610324485447,
EMA_Stocastic_Strategy_10_30_10_3,0.05,2,-126.532761611247,211.18496699720924,337.7177286084563,0.6253298216453812,0.2391304347826087,0.7608695652173914,46,-2.750712208940152,3,1.5714285714285714,9,5.0,14.250118503735102,
EMA_Stocastic_Strategy_10_30_10_3,0.05,3,-129.32981079029662,199.02770079046556,328.3575115807627,0.6061311033583977,0.17073170731707318,0.8292682926829268,41,-3.154385629031625,2,1.1666666666666667,8,5.666666666666667,15.156228716942636,
EMA_Stocastic_Strategy_10_30_10_3,0.1,1,-71.4114555302317,105.24968141984193,176.66113695007377,0.5957715615154597,0.35714285714285715,0.6428571428571429,28,-2.5504091260797037,3,2.0,5,3.6,8.730458924960914,
EMA_Stocastic_Strategy_10_30_10_3,0.1,2,-61.517891843154985,116.36518601285701,177.8830778560117,0.6541666999209973,0.25,0.75,24,-2.563245493464791,2,1.2,5,3.6,7.8629375976734295,
EMA_Stocastic_Strategy_10_30_10_3,0.1,3,-42.26019909422564,57.78369549640202,100.04389459062746,0.57758342708317,0.16666666666666666,0.8333333333333334,12,-3.521683257852137,1,1.0,4,5.0,6.848646274093152,
EMA_Stocastic_Strategy_10_30_10_3,0.15,1,-45.471862717616204,63.47076581483604,108.94262853245222,0.5826072554870396,0.35294117647058826,0.6470588235294118,17,-2.674815453977424,3,1.5,3,2.75,5.899049653509988,
EMA_Stocastic_Strategy_10_30_10_3,0.15,2,-40.832381886587996,38.66924931369016,79.50163120027815,0.48639567176018983,0.2,0.8,10,-4.083238188658799,1,1.0,4,4.0,5.880041168352154,
EMA_Stocastic_Strategy_10_30_10_3,0.15,3,-32.00215567448072,58.42214417159522,90.42429984607601,0.6460889857156076,0.18181818181818182,0.8181818181818182,11,-2.909286879498247,1,1.0,4,4.5,5.907723509184986,
EMA_Stocastic_Strategy_10_30_10_3,0.2,1,-17.472519334325852,42.78641135172298,60.25893068604884,0.7100426586499136,0.4,0.6,10,-1.7472519334325853,2,1.3333333333333333,2,2.0,2.9992060592000236,
EMA_Stocastic_Strategy_10_30_10_3,0.2,2,-10.928922401525938,39.637739686833655,50.56666208835969,0.7838709942446084,0.2857142857142857,0.7142857142857143,7,-1.5612746287894197,1,1.0,2,2.5,2.999014910199992,
EMA_Stocastic_Strategy_10_30_10_3,0.2,3,-0.9101596743183791,29.672132327954223,30.582292002272567,0.970238997317444,0.25,0.75,4,-0.22753991857959477,1,1.0,0,3.0,2.9700999999999973,
EMA_Stocastic_Strategy_10_40_10_3,0.05,1,-96.34616072131018,329.7227612167643,426.0689219380743,0.7738718884187635,0.44155844155844154,0.5584415584415584,77,-1.2512488405364959,5,2.0,6,2.6875,14.922315676150019,
EMA_Stocastic_Strategy_10_40_10_3,0.05,2,-135.73350767988268,210.53216234676347,346.2656700266461,0.608007609678899,0.23404255319148937,0.7659574468085106,47,-2.8879469719123976,3,1.5714285714285714,9,5.142857142857143,15.107617318697757,
EMA_Stocastic_Strategy_10_40_10_3,0.05,3,-138.26835860293318,198.70519330014642,336.9735519030796,0.5896759320663184,0.16666666666666666,0.8333333333333334,42,-3.292103776260314,2,1.1666666666666667,8,5.833333333333333,16.004666429773266,
